Pixel,WL,Used,ADC(1)
390,553.125,1,2879.518072
391,553.438,1,2890.361446
392,553.75,1,2983.73494
393,554.063,1,2810.240964
394,554.375,1,2717.46988
395,554.688,1,2639.759036
396,555,1,2419.879518
397,555.313,1,2494.578313
398,555.625,1,2669.277108
399,555.938,1,2428.915663
400,556.25,1,2663.855422
401,556.563,1,2721.686747
402,556.875,1,2570.481928
403,557.188,1,2535.542169
404,557.5,1,2368.072289
405,557.813,1,2496.987952
406,558.125,1,2289.156627
407,558.438,1,2238.554217
408,558.75,1,2419.879518
409,559.063,1,2247.590361
410,559.375,1,2292.771084
411,559.688,1,2234.337349
412,560,1,2301.807229
413,560.294,1,2322.891566
414,560.588,1,2371.686747
415,560.882,1,2253.614458
416,561.177,1,2146.385542
417,561.471,1,2277.710843
418,561.765,1,2054.819277
419,562.059,1,2236.746988
420,562.353,1,2068.072289
421,562.647,1,2016.86747
422,562.941,1,2086.144578
423,563.235,1,2003.012048
424,563.529,1,2066.86747
425,563.824,1,1956.626506
426,564.118,1,1878.915663
427,564.412,1,1715.060241
428,564.706,1,1883.13253
429,565,1,1724.698795
430,565.294,1,1901.204819
431,565.588,1,1840.361446
432,565.882,1,1943.975904
433,566.177,1,1881.927711
434,566.471,1,1734.337349
435,566.765,1,1765.060241
436,567.059,1,1684.337349
437,567.353,1,1668.072289
438,567.647,1,1607.228916
439,567.941,1,1545.180723
440,568.235,1,1668.072289
441,568.529,1,1521.686747
442,568.824,1,1503.614458
443,569.118,1,1571.686747
444,569.412,1,1409.036145
445,569.706,1,1459.638554
446,570,1,1443.373494
447,570.27,1,1342.168675
448,570.541,1,1414.457831
449,570.811,1,1445.180723
450,571.081,1,1448.192771
451,571.351,1,1399.39759
452,571.622,1,1493.373494
453,571.892,1,1291.566265
454,572.162,1,1417.46988
455,572.432,1,1317.46988
456,572.703,1,1288.554217
457,572.973,1,1254.819277
458,573.243,1,1154.819277
459,573.514,1,1196.987952
460,573.784,1,1163.253012
461,574.054,1,1247.590361
462,574.324,1,1280.120482
463,574.595,1,1196.987952
464,574.865,1,1265.060241
465,575.135,1,1165.662651
466,575.405,1,1136.746988
467,575.676,1,1201.807229
468,575.946,1,1186.144578
469,576.216,1,1200
470,576.487,1,1175.903614
471,576.757,1,1279.518072
472,577.027,1,1291.566265
473,577.297,1,1310.240964
474,577.568,1,1298.192771
475,577.838,1,1229.518072
476,578.108,1,1416.26506
477,578.378,1,1327.108434
478,578.649,1,1450.60241
479,578.919,1,1530.722892
480,579.189,1,1457.228916
481,579.46,1,1482.53012
482,579.73,1,1616.26506
483,580,1,1614.457831
484,580.323,1,1634.337349
485,580.645,1,1656.024096
486,580.968,1,1787.349398
487,581.29,1,1934.337349
488,581.613,1,2059.036145
489,581.936,1,2186.746988
490,582.258,1,2418.674699
491,582.581,1,2424.698795
492,582.903,1,2656.024096
493,583.226,1,2922.891566
494,583.548,1,3029.518072
495,583.871,1,3286.144578
496,584.194,1,3354.819277
497,584.516,1,3717.46988
498,584.839,1,3977.710843
499,585.161,1,4278.915663
500,585.484,1,4559.638554
501,585.807,1,4710.240964
502,586.129,1,5039.156627
503,586.452,1,5318.072289
504,586.774,1,5480.120482
505,587.097,1,6267.46988
506,587.419,1,6328.313253
507,587.742,1,6780.120482
508,588.065,1,7023.493976
509,588.387,1,7153.614458
510,588.71,1,7039.759036
511,589.032,1,7523.493976
512,589.355,1,7753.614458
513,589.677,1,7956.024096
514,590,1,8382.53012
515,590.263,1,8590.963855
516,590.526,1,8966.86747
517,590.79,1,8778.915663
518,591.053,1,8827.108434
519,591.316,1,9070.481928
520,591.579,1,9260.240964
521,591.842,1,9168.072289
522,592.105,1,9417.46988
523,592.368,1,9848.795181
524,592.632,1,10143.9759
525,592.895,1,10190.96386
526,593.158,1,10324.6988
527,593.421,1,10336.74699
528,593.684,1,10406.62651
529,593.947,1,10892.16867
530,594.211,1,10936.74699
531,594.474,1,10334.93976
532,594.737,1,11012.04819
533,595,1,11159.63855
534,595.263,1,10959.03614
535,595.526,1,10898.19277
536,595.79,1,10941.56627
537,596.053,1,11074.09639
538,596.316,1,11473.49398
539,596.579,1,11737.95181
540,596.842,1,11272.28916
541,597.105,1,11361.44578
542,597.368,1,11198.79518
543,597.632,1,10684.93976
544,597.895,1,11278.91566
545,598.158,1,11222.89157
546,598.421,1,11537.95181
547,598.684,1,10756.62651
548,598.947,1,10812.04819
549,599.211,1,10709.03614
550,599.474,1,10631.3253
551,599.737,1,10365.66265
552,600,1,10295.78313
553,600.286,1,9810.240964
554,600.571,1,10322.28916
555,600.857,1,9835.542169
556,601.143,1,9434.939759
557,601.429,1,9637.951807
558,601.714,1,9324.698795
559,602,1,9559.638554
560,602.286,1,8816.86747
561,602.571,1,8456.626506
562,602.857,1,8426.506024
563,603.143,1,8098.795181
564,603.429,1,7390.963855
565,603.714,1,7162.048193
566,604,1,7448.192771
567,604.286,1,7125.903614
568,604.571,1,6353.614458
569,604.857,1,6086.144578
570,605.143,1,6059.638554
571,605.429,1,5539.156627
572,605.714,1,5543.975904
573,606,1,5339.156627
574,606.286,1,5144.578313
575,606.571,1,5029.518072
576,606.857,1,4845.180723
577,607.143,1,4736.144578
578,607.429,1,4409.638554
579,607.714,1,4624.096386
580,608,1,4375.301205
581,608.286,1,4144.578313
582,608.571,1,3886.144578
583,608.857,1,3860.240964
584,609.143,1,3510.240964
585,609.429,1,3209.638554
586,609.714,1,3425.903614
587,610,1,3194.578313
588,610.294,1,3080.120482
589,610.588,1,2943.975904
590,610.882,1,2779.518072
591,611.177,1,2523.493976
592,611.471,1,2493.975904
593,611.765,1,2308.433735
594,612.059,1,2148.192771
595,612.353,1,2189.759036
596,612.647,1,1847.590361
597,612.941,1,1790.963855
598,613.235,1,1705.421687
599,613.529,1,1605.421687
600,613.824,1,1390.963855
601,614.118,1,1282.53012
602,614.412,1,1151.807229
603,614.706,1,1025.301205
604,615,1,942.7710843
605,615.294,1,859.6385542
606,615.588,1,703.0120482
607,615.882,1,700.6024096
608,616.177,1,656.0240964
609,616.471,1,596.9879518
610,616.765,1,483.7349398
611,617.059,1,565.6626506
612,617.353,1,433.7349398
613,617.647,1,313.8554217
614,617.941,1,373.4939759
615,618.235,1,336.746988
616,618.529,1,392.1686747
617,618.824,1,372.2891566
618,619.118,1,233.1325301
619,619.412,1,301.2048193
620,619.706,1,330.1204819
621,620,1,267.4698795
622,620.238,1,272.8915663
623,620.476,1,282.5301205
624,620.714,1,287.3493976
625,620.952,1,384.3373494
626,621.191,1,317.4698795
627,621.429,1,266.2650602
628,621.667,1,335.5421687
629,621.905,1,311.4457831
630,622.143,1,309.6385542
631,622.381,1,345.7831325
632,622.619,1,225.9036145
633,622.857,1,224.0963855
634,623.095,1,199.3975904
635,623.333,1,277.7108434
636,623.571,1,306.0240964
637,623.81,1,258.4337349
638,624.048,1,315.6626506
639,624.286,1,280.1204819
640,624.524,1,284.939759
641,624.762,1,283.7349398
642,625,1,234.939759
643,625.238,1,210.8433735
644,625.476,1,242.7710843
645,625.714,1,193.373494
646,625.952,1,225.9036145
647,626.191,1,323.4939759
648,626.429,1,263.253012
649,626.667,1,271.686747
650,626.905,1,269.8795181
651,627.143,1,171.686747
652,627.381,1,243.373494
653,627.619,1,209.0361446
654,627.857,1,239.7590361
655,628.095,1,191.5662651
656,628.333,1,205.4216867
657,628.571,1,204.2168675
658,628.81,1,183.1325301
659,629.048,1,266.8674699
660,629.286,1,250.6024096
661,629.524,1,246.3855422
662,629.762,1,267.4698795
663,630,1,180.1204819
664,630.323,1,272.8915663
665,630.645,1,209.0361446
666,630.968,1,207.8313253
667,631.29,1,261.4457831
668,631.613,1,221.0843373
669,631.936,1,199.3975904
670,632.258,1,230.1204819
671,632.581,1,240.9638554
672,632.903,1,171.686747
673,633.226,1,202.4096386
674,633.548,1,267.4698795
675,633.871,1,183.7349398
676,634.194,1,243.373494
677,634.516,1,192.1686747
678,634.839,1,287.3493976
679,635.161,1,309.0361446
680,635.484,1,272.2891566
681,635.807,1,243.9759036
682,636.129,1,142.1686747
683,636.452,1,236.746988
684,636.774,1,310.8433735
685,637.097,1,180.1204819
686,637.419,1,339.1566265
687,637.742,1,170.4819277
688,638.065,1,286.1445783
689,638.387,1,215.6626506
690,638.71,1,237.9518072
691,639.032,1,312.0481928
692,639.355,1,175.3012048
693,639.677,1,177.7108434
694,640,1,235.5421687
695,640.27,1,276.5060241
696,640.541,1,292.1686747
697,640.811,1,180.7228916
698,641.081,1,272.2891566
699,641.351,1,228.313253
700,641.622,1,259.6385542
701,641.892,1,203.6144578
702,642.162,1,163.8554217
703,642.432,1,222.2891566
704,642.703,1,245.7831325
705,642.973,1,331.3253012
706,643.243,1,234.3373494
707,643.514,1,244.5783133
708,643.784,1,358.4337349
709,644.054,1,192.1686747
710,644.324,1,362.0481928
711,644.595,1,199.3975904
712,644.865,1,257.8313253
713,645.135,1,193.373494
714,645.405,1,122.2891566
715,645.676,1,277.7108434
716,645.946,1,317.4698795
717,646.216,1,231.3253012
718,646.487,1,281.9277108
719,646.757,1,220.4819277
720,647.027,1,268.0722892
721,647.297,1,258.4337349
722,647.568,1,268.6746988
723,647.838,1,224.6987952
724,648.108,1,203.0120482
725,648.378,1,211.4457831
726,648.649,1,206.0240964
727,648.919,1,296.3855422
728,649.189,1,283.7349398
729,649.46,1,257.2289157
730,649.73,1,206.626506
731,650,1,194.5783133
732,650.294,1,258.4337349
733,650.588,1,209.0361446
734,650.882,1,293.373494
735,651.177,1,210.8433735
736,651.471,1,204.8192771
737,651.765,1,310.8433735
738,652.059,1,216.2650602
739,652.353,1,239.1566265
740,652.647,1,315.6626506
741,652.941,1,180.7228916
742,653.235,1,199.3975904
743,653.529,1,280.1204819
744,653.824,1,203.0120482
745,654.118,1,209.0361446
746,654.412,1,234.939759
747,654.706,1,226.5060241
748,655,1,266.8674699
749,655.294,1,246.3855422
750,655.588,1,218.6746988
751,655.882,1,153.0120482
752,656.177,1,213.8554217
753,656.471,1,250.6024096
754,656.765,1,233.7349398
755,657.059,1,298.1927711
756,657.353,1,200.6024096
757,657.647,1,229.5180723
758,657.941,1,293.373494
759,658.235,1,288.5542169
760,658.529,1,240.9638554
761,658.824,1,204.2168675
762,659.118,1,177.1084337
763,659.412,1,183.1325301
764,659.706,1,343.9759036
765,660,1,211.4457831
766,660.303,1,239.1566265
767,660.606,1,327.1084337
768,660.909,1,170.4819277
769,661.212,1,262.6506024
770,661.515,1,162.0481928
771,661.818,1,233.7349398
772,662.121,1,249.3975904
773,662.424,1,115.6626506
774,662.727,1,231.3253012
775,663.03,1,206.626506
776,663.333,1,279.5180723
777,663.636,1,258.4337349
778,663.939,1,184.3373494
779,664.242,1,238.5542169
780,664.546,1,177.7108434
781,664.849,1,206.626506
782,665.152,1,171.0843373
783,665.455,1,232.5301205
784,665.758,1,245.7831325
785,666.061,1,256.0240964
786,666.364,1,233.1325301
787,666.667,1,255.4216867
788,666.97,1,303.6144578
789,667.273,1,230.1204819
790,667.576,1,150
791,667.879,1,311.4457831
792,668.182,1,139.7590361
793,668.485,1,189.7590361
794,668.788,1,196.9879518
795,669.091,1,222.2891566
796,669.394,1,307.2289157
797,669.697,1,203.0120482
798,670,1,247.5903614
799,670.313,1,210.2409639
800,670.625,1,212.0481928
801,670.938,1,268.0722892
802,671.25,1,137.9518072
803,671.563,1,315.6626506
804,671.875,1,227.1084337
805,672.188,1,247.5903614
806,672.5,1,183.1325301
807,672.813,1,237.3493976
808,673.125,1,311.4457831
809,673.438,1,219.8795181
810,673.75,1,183.1325301
811,674.063,1,210.2409639
812,674.375,1,265.060241
813,674.688,1,286.1445783
814,675,1,206.0240964
815,675.313,1,277.7108434
816,675.625,1,263.253012
817,675.938,1,286.1445783
818,676.25,1,206.626506
819,676.563,1,234.3373494
820,676.875,1,257.2289157
821,677.188,1,246.3855422
822,677.5,1,263.253012
823,677.813,1,273.4939759
824,678.125,1,198.7951807
825,678.438,1,294.5783133
826,678.75,1,187.3493976
827,679.063,1,349.3975904
828,679.375,1,250
829,679.688,1,216.2650602
830,680,1,222.2891566
831,680.4,1,137.9518072
832,680.8,1,229.5180723
833,681.2,1,296.9879518
834,681.6,1,187.3493976
835,682,1,230.7228916
836,682.4,1,260.2409639
837,682.8,1,247.5903614
838,683.2,1,233.7349398
839,683.6,1,303.0120482
840,684,1,189.7590361
841,684.4,1,214.4578313
842,684.8,1,169.2771084
843,685.2,1,164.4578313
844,685.6,1,228.9156627
845,686,1,234.3373494
846,686.4,1,260.8433735
847,686.8,1,196.9879518
848,687.2,1,172.2891566
849,687.6,1,186.746988
850,688,1,104.2168675
851,688.4,1,185.5421687
852,688.8,1,148.7951807
853,689.2,1,133.1325301
854,689.6,1,183.7349398
855,690,1,188.5542169
856,690.286,1,150.6024096
857,690.571,1,207.8313253
858,690.857,1,122.8915663
859,691.143,1,103.0120482
860,691.429,1,123.4939759
861,691.714,1,101.2048193
862,692,1,0
863,692.286,1,181.3253012
864,692.571,1,65.06024096
865,692.857,1,119.8795181
866,693.143,1,106.626506
867,693.429,1,116.8674699
868,693.714,1,173.4939759
869,694,1,33.13253012
870,694.286,1,122.8915663
871,694.571,1,109.6385542
872,694.857,1,178.313253
873,695.143,1,120.4819277
874,695.429,1,62.04819277
875,695.714,1,164.4578313
876,696,1,208.4337349
877,696.286,1,130.1204819
878,696.571,1,149.3975904
879,696.857,1,110.2409639
880,697.143,1,121.0843373
881,697.429,1,214.4578313
882,697.714,1,166.8674699
883,698,1,233.7349398
884,698.286,1,212.6506024
885,698.571,1,156.626506
886,698.857,1,123.4939759
887,699.143,1,240.3614458
888,699.429,1,200.6024096
889,699.714,1,151.2048193
890,700,1,140.9638554
891,700.294,1,205.4216867
892,700.588,1,211.4457831
893,700.882,1,233.1325301
894,701.177,1,254.8192771
895,701.471,1,268.0722892
896,701.765,1,271.0843373
897,702.059,1,189.7590361
898,702.353,1,209.0361446
899,702.647,1,237.3493976
900,702.941,1,203.0120482
901,703.235,1,192.7710843
902,703.529,1,248.7951807
903,703.824,1,251.2048193
904,704.118,1,210.8433735
905,704.412,1,303.6144578
906,704.706,1,165.6626506
907,705,1,137.9518072
908,705.294,1,287.9518072
909,705.588,1,149.3975904
910,705.882,1,161.4457831
911,706.177,1,157.8313253
912,706.471,1,242.7710843
913,706.765,1,268.6746988
914,707.059,1,209.0361446
915,707.353,1,310.2409639
916,707.647,1,198.7951807
917,707.941,1,211.4457831
918,708.235,1,265.6626506
919,708.529,1,230.1204819
920,708.824,1,365.060241
921,709.118,1,169.2771084
922,709.412,1,231.3253012
923,709.706,1,226.5060241
924,710,1,232.5301205
925,710.313,1,294.5783133
926,710.625,1,234.3373494
927,710.938,1,250.6024096
928,711.25,1,166.2650602
929,711.563,1,293.373494
930,711.875,1,211.4457831
931,712.188,1,193.9759036
932,712.5,1,361.4457831
933,712.813,1,199.3975904
934,713.125,1,260.2409639
935,713.438,1,237.3493976
936,713.75,1,254.8192771
937,714.063,1,295.7831325
938,714.375,1,212.0481928
939,714.688,1,181.9277108
940,715,1,298.1927711
941,715.313,1,248.7951807
942,715.625,1,317.4698795
943,715.938,1,206.626506
944,716.25,1,365.6626506
945,716.563,1,242.1686747
946,716.875,1,296.3855422
947,717.188,1,243.9759036
948,717.5,1,163.8554217
949,717.813,1,220.4819277
950,718.125,1,282.5301205
951,718.438,1,260.8433735
952,718.75,1,283.7349398
953,719.063,1,228.9156627
954,719.375,1,256.0240964
955,719.688,1,277.7108434
956,720,1,339.1566265
957,720.294,1,221.686747
958,720.588,1,199.3975904
959,720.882,1,246.3855422
960,721.177,1,229.5180723
961,721.471,1,319.8795181
962,721.765,1,233.1325301
963,722.059,1,280.1204819
964,722.353,1,294.5783133
965,722.647,1,184.939759
966,722.941,1,246.3855422
967,723.235,1,162.6506024
968,723.529,1,272.8915663
969,723.824,1,224.0963855
970,724.118,1,170.4819277
971,724.412,1,266.8674699
972,724.706,1,230.7228916
973,725,1,229.5180723
974,725.294,1,337.3493976
975,725.588,1,236.1445783
976,725.882,1,291.5662651
977,726.177,1,243.373494
978,726.471,1,219.8795181
979,726.765,1,216.8674699
980,727.059,1,268.0722892
981,727.353,1,199.3975904
982,727.647,1,204.2168675
983,727.941,1,297.5903614
984,728.235,1,218.6746988
985,728.529,1,261.4457831
986,728.824,1,211.4457831
987,729.118,1,215.060241
988,729.412,1,276.5060241
989,729.706,1,186.1445783
990,730,1,266.8674699
991,730.25,1,178.9156627
992,730.5,1,230.1204819
993,730.75,1,275.3012048
994,731,1,215.060241
995,731.25,1,248.7951807
996,731.5,1,251.8072289
997,731.75,1,189.7590361
998,732,1,194.5783133
999,732.25,1,319.2771084
1000,732.5,1,265.060241
1001,732.75,1,258.4337349
1002,733,1,186.746988
1003,733.25,1,203.0120482
1004,733.5,1,238.5542169
1005,733.75,1,291.5662651
1006,734,1,231.3253012
1007,734.25,1,205.4216867
1008,734.5,1,223.4939759
1009,734.75,1,207.8313253
1010,735,1,290.9638554
1011,735.25,1,274.6987952
1012,735.5,1,240.3614458
1013,735.75,1,214.4578313
