Pixel,WL,Used,ADC(1)
1333,832.5,1,370
1334,832.813,1,490
1335,833.125,1,538
1336,833.438,1,393
1337,833.75,1,454
1338,834.063,1,447
1339,834.375,1,414
1340,834.688,1,426
1341,835,1,353
1342,835.313,1,247
1343,835.625,1,424
1344,835.938,1,323
1345,836.25,1,531
1346,836.563,1,410
1347,836.875,1,411
1348,837.188,1,487
1349,837.5,1,449
1350,837.813,1,453
1351,838.125,1,507
1352,838.438,1,368
1353,838.75,1,409
1354,839.063,1,204
1355,839.375,1,422
1356,839.688,1,475
1357,840,1,396
1358,840.294,1,581
1359,840.588,1,299
1360,840.882,1,390
1361,841.177,1,496
1362,841.471,1,403
1363,841.765,1,436
1364,842.059,1,316
1365,842.353,1,424
1366,842.647,1,336
1367,842.941,1,477
1368,843.235,1,548
1369,843.529,1,430
1370,843.824,1,421
1371,844.118,1,466
1372,844.412,1,394
1373,844.706,1,404
1374,845,1,348
1375,845.294,1,450
1376,845.588,1,380
1377,845.882,1,601
1378,846.177,1,429
1379,846.471,1,499
1380,846.765,1,466
1381,847.059,1,221
1382,847.353,1,484
1383,847.647,1,466
1384,847.941,1,390
1385,848.235,1,442
1386,848.529,1,332
1387,848.824,1,381
1388,849.118,1,668
1389,849.412,1,503
1390,849.706,1,462
1391,850,1,350
1392,850.238,1,496
1393,850.476,1,504
1394,850.714,1,463
1395,850.952,1,517
1396,851.191,1,467
1397,851.429,1,342
1398,851.667,1,354
1399,851.905,1,481
1400,852.143,1,432
1401,852.381,1,423
1402,852.619,1,272
1403,852.857,1,398
1404,853.095,1,463
1405,853.333,1,477
1406,853.571,1,452
1407,853.81,1,512
1408,854.048,1,400
1409,854.286,1,586
1410,854.524,1,436
1411,854.762,1,357
1412,855,1,520
1413,855.238,1,372
1414,855.476,1,403
1415,855.714,1,497
1416,855.952,1,432
1417,856.191,1,530
1418,856.429,1,432
1419,856.667,1,459
1420,856.905,1,450
1421,857.143,1,355
1422,857.381,1,450
1423,857.619,1,274
1424,857.857,1,480
1425,858.095,1,413
1426,858.333,1,463
1427,858.571,1,514
1428,858.81,1,387
1429,859.048,1,350
1430,859.286,1,478
1431,859.524,1,459
1432,859.762,1,408
1433,860,1,344
1434,860.357,1,421
1435,860.714,1,191
1436,861.071,1,488
1437,861.429,1,432
1438,861.786,1,487
1439,862.143,1,466
1440,862.5,1,247
1441,862.857,1,588
1442,863.214,1,262
1443,863.571,1,580
1444,863.929,1,416
1445,864.286,1,346
1446,864.643,1,541
1447,865,1,340
1448,865.357,1,565
1449,865.714,1,399
1450,866.071,1,415
1451,866.429,1,386
1452,866.786,1,495
1453,867.143,1,366
1454,867.5,1,466
1455,867.857,1,383
1456,868.214,1,456
1457,868.571,1,348
1458,868.929,1,466
1459,869.286,1,302
1460,869.643,1,362
1461,870,1,284
1462,870.238,1,410
1463,870.476,1,531
1464,870.714,1,405
1465,870.952,1,462
1466,871.191,1,304
1467,871.429,1,436
1468,871.667,1,510
1469,871.905,1,311
1470,872.143,1,389
1471,872.381,1,245
1472,872.619,1,441
1473,872.857,1,539
1474,873.095,1,406
1475,873.333,1,529
1476,873.571,1,459
1477,873.81,1,264
1478,874.048,1,461
1479,874.286,1,426
1480,874.524,1,357
1481,874.762,1,228
1482,875,1,252
1483,875.238,1,269
1484,875.476,1,363
1485,875.714,1,380
1486,875.952,1,346
1487,876.191,1,386
1488,876.429,1,336
1489,876.667,1,274
1490,876.905,1,224
1491,877.143,1,188
1492,877.381,1,284
1493,877.619,1,64
1494,877.857,1,391
1495,878.095,1,338
1496,878.333,1,384
1497,878.571,1,274
1498,878.81,1,196
1499,879.048,1,389
1500,879.286,1,423
1501,879.524,1,248
1502,879.762,1,330
1503,880,1,294
1504,880.263,1,283
1505,880.526,1,612
1506,880.79,1,502
1507,881.053,1,361
1508,881.316,1,428
1509,881.579,1,338
1510,881.842,1,250
1511,882.105,1,536
1512,882.368,1,439
1513,882.632,1,407
1514,882.895,1,313
1515,883.158,1,287
1516,883.421,1,436
1517,883.684,1,528
1518,883.947,1,428
1519,884.211,1,286
1520,884.474,1,411
1521,884.737,1,435
1522,885,1,438
1523,885.263,1,496
1524,885.526,1,443
1525,885.79,1,396
1526,886.053,1,510
1527,886.316,1,578
1528,886.579,1,454
1529,886.842,1,390
1530,887.105,1,442
1531,887.368,1,423
1532,887.632,1,487
1533,887.895,1,448
1534,888.158,1,532
1535,888.421,1,552
1536,888.684,1,473
1537,888.947,1,591
1538,889.211,1,343
1539,889.474,1,477
1540,889.737,1,410
1541,890,1,397
1542,890.27,1,427
1543,890.541,1,504
1544,890.811,1,540
1545,891.081,1,442
1546,891.351,1,336
1547,891.622,1,406
1548,891.892,1,498
1549,892.162,1,427
1550,892.432,1,408
1551,892.703,1,442
1552,892.973,1,347
1553,893.243,1,440
1554,893.514,1,442
1555,893.784,1,580
1556,894.054,1,467
1557,894.324,1,351
1558,894.595,1,356
1559,894.865,1,354
1560,895.135,1,421
1561,895.405,1,350
1562,895.676,1,268
1563,895.946,1,464
1564,896.216,1,260
1565,896.487,1,447
1566,896.757,1,367
1567,897.027,1,453
1568,897.297,1,352
1569,897.568,1,486
1570,897.838,1,374
1571,898.108,1,259
1572,898.378,1,446
1573,898.649,1,298
1574,898.919,1,267
1575,899.189,1,475
1576,899.46,1,272
1577,899.73,1,359
1578,900,1,173
1579,900.27,1,374
1580,900.541,1,480
1581,900.811,1,424
1582,901.081,1,458
1583,901.351,1,430
1584,901.622,1,569
1585,901.892,1,645
1586,902.162,1,407
1587,902.432,1,711
1588,902.703,1,449
1589,902.973,1,608
1590,903.243,1,711
1591,903.514,1,755
1592,903.784,1,834
1593,904.054,1,667
1594,904.324,1,700
1595,904.595,1,779
1596,904.865,1,983
1597,905.135,1,741
1598,905.405,1,629
1599,905.676,1,984
1600,905.946,1,882
1601,906.216,1,1133
1602,906.487,1,986
1603,906.757,1,1239
1604,907.027,1,1278
1605,907.297,1,1247
1606,907.568,1,1314
1607,907.838,1,1428
1608,908.108,1,1499
1609,908.378,1,1686
1610,908.649,1,1499
1611,908.919,1,1907
1612,909.189,1,1835
1613,909.46,1,1995
1614,909.73,1,2150
1615,910,1,2123
1616,910.313,1,2476
1617,910.625,1,2734
1618,910.938,1,2469
1619,911.25,1,2880
1620,911.563,1,2926
1621,911.875,1,3397
1622,912.188,1,3267
1623,912.5,1,3492
1624,912.813,1,3576
1625,913.125,1,3716
1626,913.438,1,3738
1627,913.75,1,3920
1628,914.063,1,3928
1629,914.375,1,3974
1630,914.688,1,3869
1631,915,1,4031
1632,915.313,1,4280
1633,915.625,1,4762
1634,915.938,1,4476
1635,916.25,1,4595
1636,916.563,1,4522
1637,916.875,1,4237
1638,917.188,1,4493
1639,917.5,1,4780
1640,917.813,1,4543
1641,918.125,1,4939
1642,918.438,1,4944
1643,918.75,1,5134
1644,919.063,1,5312
1645,919.375,1,5102
1646,919.688,1,5184
1647,920,1,5072
1648,920.385,1,5138
1649,920.769,1,5509
1650,921.154,1,5672
1651,921.539,1,5474
1652,921.923,1,5657
1653,922.308,1,5306
1654,922.692,1,5743
1655,923.077,1,5526
1656,923.462,1,5539
1657,923.846,1,5651
1658,924.231,1,5532
1659,924.615,1,5674
1660,925,1,5716
1661,925.385,1,5586
1662,925.769,1,5506
1663,926.154,1,5938
1664,926.539,1,5952
1665,926.923,1,5806
1666,927.308,1,5546
1667,927.692,1,5780
1668,928.077,1,5858
1669,928.462,1,5642
1670,928.846,1,5672
1671,929.231,1,5602
1672,929.615,1,5668
1673,930,1,6066
1674,930.25,1,6177
1675,930.5,1,5835
1676,930.75,1,5600
1677,931,1,5416
1678,931.25,1,5175
1679,931.5,1,5162
1680,931.75,1,4947
1681,932,1,4716
1682,932.25,1,4857
1683,932.5,1,5143
1684,932.75,1,5059
1685,933,1,4962
1686,933.25,1,4755
1687,933.5,1,4579
1688,933.75,1,4573
1689,934,1,4614
1690,934.25,1,4309
1691,934.5,1,4328
1692,934.75,1,4655
1693,935,1,3995
1694,935.25,1,4336
1695,935.5,1,4010
1696,935.75,1,3731
1697,936,1,3754
1698,936.25,1,3708
1699,936.5,1,3735
1700,936.75,1,3421
1701,937,1,3394
1702,937.25,1,3456
1703,937.5,1,3370
1704,937.75,1,3430
1705,938,1,3332
1706,938.25,1,3059
1707,938.5,1,3026
1708,938.75,1,3198
1709,939,1,3173
1710,939.25,1,3120
1711,939.5,1,2876
1712,939.75,1,2663
1713,940,1,2806
1714,940.263,1,2849
1715,940.526,1,2510
1716,940.79,1,2446
1717,941.053,1,2269
1718,941.316,1,2338
1719,941.579,1,2347
1720,941.842,1,2136
1721,942.105,1,2078
1722,942.368,1,1992
1723,942.632,1,1898
1724,942.895,1,1781
1725,943.158,1,1691
1726,943.421,1,1648
1727,943.684,1,1435
1728,943.947,1,1569
1729,944.211,1,1450
1730,944.474,1,1302
1731,944.737,1,1377
1732,945,1,1182
1733,945.263,1,1170
1734,945.526,1,1054
1735,945.79,1,980
1736,946.053,1,872
1737,946.316,1,827
1738,946.579,1,842
1739,946.842,1,842
1740,947.105,1,969
1741,947.368,1,825
1742,947.632,1,853
1743,947.895,1,673
1744,948.158,1,776
1745,948.421,1,735
1746,948.684,1,682
1747,948.947,1,650
1748,949.211,1,587
1749,949.474,1,495
1750,949.737,1,641
1751,950,1,586
1752,950.286,1,783
1753,950.571,1,615
1754,950.857,1,596
1755,951.143,1,692
1756,951.429,1,631
1757,951.714,1,532
1758,952,1,655
1759,952.286,1,565
1760,952.571,1,642
1761,952.857,1,814
1762,953.143,1,578
1763,953.429,1,640
1764,953.714,1,679
1765,954,1,589
1766,954.286,1,529
1767,954.571,1,688
1768,954.857,1,618
1769,955.143,1,610
1770,955.429,1,618
1771,955.714,1,610
1772,956,1,648
1773,956.286,1,660
1774,956.571,1,546
1775,956.857,1,437
1776,957.143,1,620
1777,957.429,1,619
1778,957.714,1,548
1779,958,1,642
1780,958.286,1,563
1781,958.571,1,517
1782,958.857,1,728
1783,959.143,1,589
1784,959.429,1,568
1785,959.714,1,563
1786,960,1,476
1787,960.294,1,562
1788,960.588,1,678
1789,960.882,1,586
1790,961.177,1,658
1791,961.471,1,758
1792,961.765,1,615
1793,962.059,1,630
1794,962.353,1,602
1795,962.647,1,544
1796,962.941,1,560
1797,963.235,1,588
1798,963.529,1,419
1799,963.824,1,626
1800,964.118,1,622
1801,964.412,1,644
1802,964.706,1,492
1803,965,1,610
1804,965.294,1,534
1805,965.588,1,453
1806,965.882,1,558
1807,966.177,1,482
1808,966.471,1,606
1809,966.765,1,630
1810,967.059,1,462
1811,967.353,1,632
1812,967.647,1,626
1813,967.941,1,552
1814,968.235,1,612
1815,968.529,1,614
1816,968.824,1,584
1817,969.118,1,493
1818,969.412,1,446
1819,969.706,1,550
1820,970,1,558
1821,970.233,1,702
1822,970.465,1,446
1823,970.698,1,665
1824,970.93,1,623
1825,971.163,1,648
1826,971.395,1,643
1827,971.628,1,507
1828,971.861,1,653
1829,972.093,1,480
1830,972.326,1,634
1831,972.558,1,681
1832,972.791,1,576
1833,973.023,1,760
1834,973.256,1,426
1835,973.488,1,596
1836,973.721,1,594
1837,973.954,1,602
1838,974.186,1,691
1839,974.419,1,534
1840,974.651,1,648
1841,974.884,1,646
1842,975.116,1,586
1843,975.349,1,643
1844,975.581,1,462
1845,975.814,1,755
1846,976.047,1,621
1847,976.279,1,688
1848,976.512,1,676
1849,976.744,1,506
1850,976.977,1,739
1851,977.209,1,707
1852,977.442,1,735
1853,977.674,1,514
1854,977.907,1,465
1855,978.14,1,621
1856,978.372,1,499
1857,978.605,1,793
1858,978.837,1,497
1859,979.07,1,661
1860,979.302,1,586
1861,979.535,1,528
1862,979.768,1,617
1863,980,1,666
1864,980.238,1,570
1865,980.476,1,515
1866,980.714,1,425
1867,980.952,1,674
1868,981.191,1,617
1869,981.429,1,704
1870,981.667,1,695
1871,981.905,1,660
1872,982.143,1,694
1873,982.381,1,599
1874,982.619,1,514
1875,982.857,1,630
1876,983.095,1,582
1877,983.333,1,517
1878,983.571,1,541
1879,983.81,1,659
1880,984.048,1,575
1881,984.286,1,649
1882,984.524,1,522
1883,984.762,1,618
1884,985,1,563
1885,985.238,1,454
1886,985.476,1,500
1887,985.714,1,678
1888,985.952,1,563
1889,986.191,1,722
1890,986.429,1,530
1891,986.667,1,630
1892,986.905,1,582
1893,987.143,1,580
1894,987.381,1,597
1895,987.619,1,600
1896,987.857,1,681
1897,988.095,1,581
1898,988.333,1,490
1899,988.571,1,725
1900,988.81,1,668
1901,989.048,1,678
1902,989.286,1,638
1903,989.524,1,545
1904,989.762,1,561
1905,990,1,668
1906,990.256,1,575
1907,990.513,1,628
1908,990.769,1,681
1909,991.026,1,614
1910,991.282,1,562
1911,991.539,1,768
1912,991.795,1,574
1913,992.051,1,556
1914,992.308,1,558
1915,992.564,1,550
1916,992.821,1,643
1917,993.077,1,696
1918,993.333,1,656
1919,993.59,1,724
1920,993.846,1,778
1921,994.103,1,714
1922,994.359,1,481
1923,994.615,1,640
1924,994.872,1,620
1925,995.128,1,679
1926,995.385,1,683
1927,995.641,1,668
1928,995.898,1,691
1929,996.154,1,793
1930,996.41,1,632
1931,996.667,1,720
1932,996.923,1,669
1933,997.18,1,650
1934,997.436,1,519
1935,997.692,1,573
1936,997.949,1,660
1937,998.205,1,546
1938,998.462,1,756
1939,998.718,1,675
1940,998.974,1,590
1941,999.231,1,650
1942,999.487,1,629
1943,999.744,1,680
1944,1000,1,646
1945,1000.227,1,631
1946,1000.455,1,575
1947,1000.682,1,676
1948,1000.909,1,766
1949,1001.136,1,529
1950,1001.364,1,876
1951,1001.591,1,673
1952,1001.818,1,642
1953,1002.045,1,751
1954,1002.273,1,542
1955,1002.5,1,862
1956,1002.727,1,726
1957,1002.955,1,602
1958,1003.182,1,694
1959,1003.409,1,819
1960,1003.636,1,794
1961,1003.864,1,735
1962,1004.091,1,836
1963,1004.318,1,683
1964,1004.545,1,815
1965,1004.773,1,740
1966,1005,1,694
1967,1005.227,1,756
1968,1005.455,1,823
1969,1005.682,1,802
1970,1005.909,1,747
1971,1006.136,1,745
1972,1006.364,1,800
1973,1006.591,1,614
1974,1006.818,1,881
1975,1007.045,1,755
1976,1007.273,1,815
1977,1007.5,1,779
1978,1007.727,1,655
1979,1007.955,1,782
1980,1008.182,1,871
1981,1008.409,1,786
1982,1008.636,1,668
1983,1008.864,1,676
1984,1009.091,1,772
1985,1009.318,1,649
1986,1009.545,1,898
1987,1009.773,1,705
1988,1010,1,882
1989,1010.25,1,749
1990,1010.5,1,735
1991,1010.75,1,730
1992,1011,1,822
1993,1011.25,1,760
1994,1011.5,1,579
1995,1011.75,1,764
1996,1012,1,842
1997,1012.25,1,947
1998,1012.5,1,1058
1999,1012.75,1,857
2000,1013,1,1085
2001,1013.25,1,938
2002,1013.5,1,974
2003,1013.75,1,1002
2004,1014,1,1005
2005,1014.25,1,966
2006,1014.5,1,1087
2007,1014.75,1,1108
2008,1015,1,1158
2009,1015.25,1,999
2010,1015.5,1,1100
2011,1015.75,1,1073
2012,1016,1,1109
2013,1016.25,1,1054
2014,1016.5,1,1140
2015,1016.75,1,1102
2016,1017,1,1226
2017,1017.25,1,1255
2018,1017.5,1,1273
2019,1017.75,1,1204
2020,1018,1,1318
2021,1018.25,1,1084
2022,1018.5,1,1181
2023,1018.75,1,1349
2024,1019,1,1322
2025,1019.25,1,1364
2026,1019.5,1,1258
2027,1019.75,1,1272
2028,1020,1,1490
2029,1020.227,1,1479
2030,1020.455,1,1451
2031,1020.682,1,1363
2032,1020.909,1,1445
2033,1021.136,1,1557
2034,1021.364,1,1666
2035,1021.591,1,1781
2036,1021.818,1,1664
2037,1022.045,1,1763
2038,1022.273,1,1831
2039,1022.5,1,1772
2040,1022.727,1,1842
2041,1022.955,1,1765
2042,1023.182,1,1839
2043,1023.409,1,1918
2044,1023.636,1,2012
2045,1023.864,1,2030
2046,1024.091,1,2071
2047,1024.318,1,2228
2048,1024.545,1,2276
2049,1024.773,1,2341
2050,1025,1,2250
2051,1025.227,1,2372
2052,1025.455,1,2600
2053,1025.682,1,2538
2054,1025.909,1,2647
2055,1026.136,1,3037
2056,1026.364,1,3072
2057,1026.591,1,3374
2058,1026.818,1,3446
2059,1027.045,1,3683
2060,1027.273,1,3540
2061,1027.5,1,3708
2062,1027.727,1,3796
2063,1027.955,1,4034
2064,1028.182,1,4178
2065,1028.409,1,4330
2066,1028.636,1,4401
2067,1028.864,1,4638
2068,1029.091,1,4646
2069,1029.318,1,4870
2070,1029.545,1,4826
2071,1029.773,1,5138
2072,1030,1,5220
2073,1030.244,1,5506
2074,1030.488,1,5619
2075,1030.732,1,5634
2076,1030.976,1,6055
2077,1031.219,1,6046
2078,1031.463,1,6008
2079,1031.707,1,6499
2080,1031.951,1,6442
2081,1032.195,1,6618
2082,1032.439,1,6640
2083,1032.683,1,6986
2084,1032.927,1,7032
2085,1033.171,1,7094
2086,1033.415,1,7674
2087,1033.659,1,8018
2088,1033.902,1,7967
2089,1034.146,1,7702
2090,1034.39,1,7198
2091,1034.634,1,7943
2092,1034.878,1,7815
2093,1035.122,1,8048
2094,1035.366,1,8191
2095,1035.61,1,8325
2096,1035.854,1,8422
2097,1036.098,1,8880
2098,1036.341,1,8583
2099,1036.585,1,8636
2100,1036.829,1,8468
2101,1037.073,1,8515
2102,1037.317,1,8382
2103,1037.561,1,8006
2104,1037.805,1,8499
2105,1038.049,1,8579
2106,1038.293,1,8628
2107,1038.537,1,8723
2108,1038.781,1,9558
2109,1039.024,1,9184
2110,1039.268,1,9278
2111,1039.512,1,8949
2112,1039.756,1,9172
2113,1040,1,9482
2114,1040.333,1,8994
2115,1040.667,1,9558
2116,1041,1,9166
2117,1041.333,1,9104
2118,1041.667,1,8724
2119,1042,1,8499
2120,1042.333,1,8592
2121,1042.667,1,8630
2122,1043,1,8502
2123,1043.333,1,8673
2124,1043.667,1,8854
2125,1044,1,8573
2126,1044.333,1,8214
2127,1044.667,1,8372
2128,1045,1,8062
2129,1045.333,1,8206
2130,1045.667,1,8054
2131,1046,1,7786
2132,1046.333,1,7768
2133,1046.667,1,7447
2134,1047,1,7634
2135,1047.333,1,7846
2136,1047.667,1,7586
2137,1048,1,7298
2138,1048.333,1,6992
2139,1048.667,1,7066
2140,1049,1,7352
2141,1049.333,1,6906
2142,1049.667,1,6984
2143,1050,1,7188
2144,1050.182,1,6568
2145,1050.364,1,6472
2146,1050.545,1,6446
2147,1050.727,1,6323
2148,1050.909,1,6460
2149,1051.091,1,6196
2150,1051.273,1,5618
2151,1051.455,1,5854
2152,1051.636,1,6018
2153,1051.818,1,5839
2154,1052,1,5581
2155,1052.182,1,5562
2156,1052.364,1,5416
2157,1052.545,1,5474
2158,1052.727,1,5464
2159,1052.909,1,5815
2160,1053.091,1,5403
2161,1053.273,1,4884
2162,1053.455,1,5070
2163,1053.636,1,4944
2164,1053.818,1,4823
2165,1054,1,4758
2166,1054.182,1,4627
2167,1054.364,1,4755
2168,1054.545,1,4469
2169,1054.727,1,4699
2170,1054.909,1,4748
2171,1055.091,1,4528
2172,1055.273,1,4701
2173,1055.455,1,3914
2174,1055.636,1,3920
2175,1055.818,1,3674
2176,1056,1,3706
2177,1056.182,1,3832
2178,1056.364,1,3676
2179,1056.545,1,3667
2180,1056.727,1,3454
2181,1056.909,1,3315
2182,1057.091,1,3366
2183,1057.273,1,2848
2184,1057.455,1,3540
2185,1057.636,1,3471
2186,1057.818,1,3106
2187,1058,1,3074
2188,1058.182,1,2791
2189,1058.364,1,2694
2190,1058.545,1,2490
2191,1058.727,1,2536
2192,1058.909,1,2538
2193,1059.091,1,2190
2194,1059.273,1,2322
2195,1059.455,1,2112
2196,1059.636,1,2306
2197,1059.818,1,1955
2198,1060,1,1826
2199,1060.25,1,1734
2200,1060.5,1,1607
2201,1060.75,1,1444
2202,1061,1,1539
2203,1061.25,1,1486
2204,1061.5,1,1397
2205,1061.75,1,1352
2206,1062,1,1376
2207,1062.25,1,1120
2208,1062.5,1,1104
2209,1062.75,1,974
2210,1063,1,823
2211,1063.25,1,966
2212,1063.5,1,794
2213,1063.75,1,802
2214,1064,1,834
2215,1064.25,1,828
2216,1064.5,1,811
2217,1064.75,1,757
2218,1065,1,772
2219,1065.25,1,624
2220,1065.5,1,736
2221,1065.75,1,656
2222,1066,1,606
2223,1066.25,1,620
2224,1066.5,1,678
2225,1066.75,1,629
2226,1067,1,634
2227,1067.25,1,667
2228,1067.5,1,496
2229,1067.75,1,412
2230,1068,1,598
2231,1068.25,1,458
2232,1068.5,1,730
2233,1068.75,1,454
2234,1069,1,556
2235,1069.25,1,570
2236,1069.5,1,554
2237,1069.75,1,418
2238,1070,1,459
2239,1070.238,1,537
2240,1070.476,1,525
2241,1070.714,1,508
2242,1070.952,1,490
2243,1071.19,1,437
2244,1071.429,1,625
2245,1071.667,1,534
2246,1071.905,1,495
2247,1072.143,1,505
2248,1072.381,1,389
2249,1072.619,1,439
2250,1072.857,1,355
2251,1073.095,1,477
2252,1073.333,1,570
2253,1073.571,1,473
2254,1073.81,1,559
2255,1074.048,1,324
2256,1074.286,1,542
2257,1074.524,1,429
2258,1074.762,1,366
2259,1075,1,567
2260,1075.238,1,339
2261,1075.476,1,239
2262,1075.714,1,353
2263,1075.952,1,430
2264,1076.19,1,438
2265,1076.429,1,264
2266,1076.667,1,301
2267,1076.905,1,224
2268,1077.143,1,341
2269,1077.381,1,232
2270,1077.619,1,389
2271,1077.857,1,216
2272,1078.095,1,262
2273,1078.333,1,248
2274,1078.571,1,368
2275,1078.81,1,346
2276,1079.048,1,479
2277,1079.286,1,310
2278,1079.524,1,382
2279,1079.762,1,440
2280,1080,1,448
2281,1080.222,1,505
2282,1080.444,1,354
2283,1080.667,1,460
2284,1080.889,1,484
2285,1081.111,1,412
2286,1081.333,1,459
2287,1081.556,1,355
2288,1081.778,1,428
2289,1082,1,570
2290,1082.222,1,503
2291,1082.444,1,470
2292,1082.667,1,507
2293,1082.889,1,509
2294,1083.111,1,551
2295,1083.333,1,553
2296,1083.556,1,550
2297,1083.778,1,421
2298,1084,1,434
2299,1084.222,1,464
2300,1084.444,1,520
2301,1084.667,1,673
2302,1084.889,1,544
2303,1085.111,1,635
2304,1085.333,1,488
2305,1085.556,1,479
2306,1085.778,1,490
2307,1086,1,476
2308,1086.222,1,581
2309,1086.444,1,331
2310,1086.667,1,446
2311,1086.889,1,546
2312,1087.111,1,450
2313,1087.333,1,678
2314,1087.556,1,509
2315,1087.778,1,473
2316,1088,1,457
2317,1088.222,1,428
2318,1088.444,1,384
2319,1088.667,1,496
2320,1088.889,1,622
2321,1089.111,1,473
2322,1089.333,1,482
2323,1089.556,1,676
2324,1089.778,1,471
2325,1090,1,634
2326,1090.167,1,431
2327,1090.333,1,533
2328,1090.5,1,522
2329,1090.667,1,374
2330,1090.833,1,455
2331,1091,1,474
2332,1091.167,1,567
2333,1091.333,1,505
2334,1091.5,1,452
2335,1091.667,1,638
2336,1091.833,1,466
2337,1092,1,428
2338,1092.167,1,490
2339,1092.333,1,495
2340,1092.5,1,518
2341,1092.667,1,425
2342,1092.833,1,419
2343,1093,1,518
2344,1093.167,1,583
2345,1093.333,1,467
2346,1093.5,1,350
2347,1093.667,1,560
2348,1093.833,1,317
2349,1094,1,608
2350,1094.167,1,474
2351,1094.333,1,438
2352,1094.5,1,600
2353,1094.667,1,494
2354,1094.833,1,359
2355,1095,1,500
2356,1095.167,1,450
2357,1095.333,1,420
2358,1095.5,1,384
2359,1095.667,1,480
2360,1095.833,1,348
2361,1096,1,489
2362,1096.167,1,416
2363,1096.333,1,442
2364,1096.5,1,530
2365,1096.667,1,275
2366,1096.833,1,288
2367,1097,1,316
2368,1097.167,1,324
2369,1097.333,1,394
2370,1097.5,1,263
2371,1097.667,1,471
2372,1097.833,1,241
2373,1098,1,415
2374,1098.167,1,315
2375,1098.333,1,280
2376,1098.5,1,388
2377,1098.667,1,227
2378,1098.833,1,133
2379,1099,1,255
2380,1099.167,1,317
2381,1099.333,1,332
2382,1099.5,1,287
2383,1099.667,1,348
2384,1099.833,1,264
2385,1100,1,271
2386,1100.167,1,214
2387,1100.333,1,282
2388,1100.5,1,348
2389,1100.667,1,350
2390,1100.833,1,284
2391,1101,1,484
2392,1101.167,1,441
2393,1101.333,1,347
2394,1101.5,1,292
2395,1101.667,1,436
2396,1101.833,1,322
2397,1102,1,432
2398,1102.167,1,386
2399,1102.333,1,415
2400,1102.5,1,467
2401,1102.667,1,495
2402,1102.833,1,366
2403,1103,1,515
2404,1103.167,1,479
2405,1103.333,1,391
2406,1103.5,1,496
2407,1103.667,1,506
2408,1103.833,1,527
2409,1104,1,462
2410,1104.167,1,380
2411,1104.333,1,472
2412,1104.5,1,439
2413,1104.667,1,510
2414,1104.833,1,410
2415,1105,1,417
2416,1105.167,1,442
2417,1105.333,1,501
2418,1105.5,1,566
2419,1105.667,1,545
2420,1105.833,1,439
2421,1106,1,451
2422,1106.167,1,450
2423,1106.333,1,489
2424,1106.5,1,389
2425,1106.667,1,444
2426,1106.833,1,274
2427,1107,1,384
2428,1107.167,1,521
2429,1107.333,1,319
2430,1107.5,1,626
2431,1107.667,1,448
2432,1107.833,1,466
2433,1108,1,366
2434,1108.167,1,348
2435,1108.333,1,290
2436,1108.5,1,332
2437,1108.667,1,372
2438,1108.833,1,280
2439,1109,1,397
2440,1109.167,1,447
2441,1109.333,1,371
2442,1109.5,1,307
2443,1109.667,1,306
2444,1109.833,1,315
2445,1110,1,218
2446,1110.167,1,172
2447,1110.333,1,198
2448,1110.5,1,326
2449,1110.667,1,348
2450,1110.833,1,352
2451,1111,1,424
2452,1111.167,1,500
2453,1111.333,1,329
2454,1111.5,1,423
2455,1111.667,1,383
2456,1111.833,1,384
2457,1112,1,329
2458,1112.167,1,358
2459,1112.333,1,370
2460,1112.5,1,441
2461,1112.667,1,472
2462,1112.833,1,437
2463,1113,1,420
2464,1113.167,1,491
2465,1113.333,1,236
2466,1113.5,1,438
2467,1113.667,1,445
2468,1113.833,1,474
2469,1114,1,350
2470,1114.167,1,408
2471,1114.333,1,410
2472,1114.5,1,476
2473,1114.667,1,403
2474,1114.833,1,302
2475,1115,1,328
2476,1115.167,1,498
2477,1115.333,1,275
2478,1115.5,1,408
2479,1115.667,1,458
2480,1115.833,1,531
2481,1116,1,501
2482,1116.167,1,371
2483,1116.333,1,387
2484,1116.5,1,330
2485,1116.667,1,331
2486,1116.833,1,428
2487,1117,1,380
2488,1117.167,1,525
2489,1117.333,1,180
2490,1117.5,1,359
2491,1117.667,1,480
2492,1117.833,1,307
2493,1118,1,344
2494,1118.167,1,230
2495,1118.333,1,206
2496,1118.5,1,262
