Pixel,WL,Used,ADC(1)
125,484.25,1,116.3855422
126,484.5,1,119.0361446
127,484.75,1,106.2650602
128,485,1,135.6626506
129,485.25,1,137.8313253
130,485.5,1,97.10843373
131,485.75,1,108.1927711
132,486,1,93.25301205
133,486.25,1,86.26506024
134,486.5,1,104.8192771
135,486.75,1,98.79518072
136,487,1,136.3855422
137,487.25,1,133.4939759
138,487.5,1,94.93975904
139,487.75,1,96.14457831
140,488,1,96.38554217
141,488.25,1,108.6746988
142,488.5,1,75.18072289
143,488.75,1,84.81927711
144,489,1,91.56626506
145,489.25,1,109.6385542
146,489.5,1,121.9277108
147,489.75,1,93.73493976
148,490,1,137.1084337
149,490.217,1,110.3614458
150,490.435,1,111.8072289
151,490.652,1,91.08433735
152,490.87,1,83.61445783
153,491.087,1,94.69879518
154,491.304,1,95.42168675
155,491.522,1,108.6746988
156,491.739,1,100.4819277
157,491.957,1,89.63855422
158,492.174,1,141.686747
159,492.391,1,93.4939759
160,492.609,1,100.2409639
161,492.826,1,105.3012048
162,493.044,1,91.80722892
163,493.261,1,114.6987952
164,493.478,1,91.80722892
165,493.696,1,87.22891566
166,493.913,1,120.9638554
167,494.13,1,118.5542169
168,494.348,1,102.6506024
169,494.565,1,101.4457831
170,494.783,1,104.0963855
171,495,1,68.91566265
172,495.217,1,113.7349398
173,495.435,1,92.28915663
174,495.652,1,98.55421687
175,495.87,1,91.56626506
176,496.087,1,107.9518072
177,496.304,1,108.4337349
178,496.522,1,110.6024096
179,496.739,1,120.4819277
180,496.957,1,79.03614458
181,497.174,1,49.63855422
182,497.391,1,117.1084337
183,497.609,1,87.22891566
184,497.826,1,134.2168675
185,498.044,1,85.30120482
186,498.261,1,81.44578313
187,498.478,1,132.5301205
188,498.696,1,100.7228916
189,498.913,1,77.34939759
190,499.13,1,76.14457831
191,499.348,1,95.90361446
192,499.565,1,88.19277108
193,499.783,1,90.12048193
194,500,1,90.60240964
195,500.27,1,65.78313253
196,500.541,1,126.746988
197,500.811,1,96.62650602
198,501.081,1,86.74698795
199,501.351,1,93.01204819
200,501.622,1,55.18072289
201,501.892,1,74.45783133
202,502.162,1,38.07228916
203,502.432,1,88.91566265
204,502.703,1,110.3614458
205,502.973,1,109.8795181
206,503.243,1,113.7349398
207,503.514,1,62.65060241
208,503.784,1,124.8192771
209,504.054,1,96.38554217
210,504.324,1,80.24096386
211,504.595,1,102.8915663
212,504.865,1,87.46987952
213,505.135,1,39.51807229
214,505.405,1,105.5421687
215,505.676,1,110.6024096
216,505.946,1,120.4819277
217,506.216,1,82.40963855
218,506.487,1,89.15662651
219,506.757,1,60.72289157
220,507.027,1,100.2409639
221,507.297,1,78.31325301
222,507.568,1,78.55421687
223,507.838,1,104.5783133
224,508.108,1,77.34939759
225,508.378,1,103.373494
226,508.649,1,96.86746988
227,508.919,1,101.686747
228,509.189,1,107.9518072
229,509.46,1,70.60240964
230,509.73,1,98.79518072
231,510,1,107.2289157
232,510.244,1,117.8313253
233,510.488,1,93.4939759
234,510.732,1,89.15662651
235,510.976,1,101.2048193
236,511.22,1,123.6144578
237,511.463,1,108.9156627
238,511.707,1,106.0240964
239,511.951,1,80.48192771
240,512.195,1,98.31325301
241,512.439,1,134.4578313
242,512.683,1,118.7951807
243,512.927,1,119.7590361
244,513.171,1,101.686747
245,513.415,1,110.3614458
246,513.659,1,137.1084337
247,513.903,1,126.5060241
248,514.146,1,126.9879518
249,514.39,1,79.27710843
250,514.634,1,84.09638554
251,514.878,1,82.89156627
252,515.122,1,131.5662651
253,515.366,1,154.6987952
254,515.61,1,129.6385542
255,515.854,1,138.7951807
256,516.098,1,133.4939759
257,516.342,1,134.939759
258,516.585,1,121.686747
259,516.829,1,122.4096386
260,517.073,1,135.6626506
261,517.317,1,104.5783133
262,517.561,1,150.8433735
263,517.805,1,155.6626506
264,518.049,1,120.9638554
265,518.293,1,199.7590361
266,518.537,1,136.1445783
267,518.781,1,161.686747
268,519.024,1,130.8433735
269,519.268,1,126.0240964
270,519.512,1,133.7349398
271,519.756,1,139.2771084
272,520,1,160
273,520.263,1,163.1325301
274,520.526,1,153.253012
275,520.79,1,224.0963855
276,521.053,1,154.2168675
277,521.316,1,178.7951807
278,521.579,1,160.2409639
279,521.842,1,175.9036145
280,522.105,1,176.1445783
281,522.368,1,124.5783133
282,522.632,1,134.939759
283,522.895,1,173.7349398
284,523.158,1,223.8554217
285,523.421,1,188.4337349
286,523.684,1,185.060241
287,523.947,1,222.1686747
288,524.211,1,170.6024096
289,524.474,1,182.4096386
290,524.737,1,191.0843373
291,525,1,184.0963855
292,525.263,1,210.1204819
293,525.526,1,193.253012
294,525.79,1,214.2168675
295,526.053,1,259.5180723
296,526.316,1,247.4698795
297,526.579,1,209.8795181
298,526.842,1,182.1686747
299,527.105,1,243.373494
300,527.368,1,220.9638554
301,527.632,1,280
302,527.895,1,271.3253012
303,528.158,1,249.1566265
304,528.421,1,286.5060241
305,528.684,1,303.373494
306,528.947,1,277.5903614
307,529.211,1,279.7590361
308,529.474,1,287.4698795
309,529.737,1,291.5662651
310,530,1,314.2168675
311,530.286,1,380.2409639
312,530.571,1,329.3975904
313,530.857,1,377.1084337
314,531.143,1,366.9879518
315,531.429,1,367.2289157
316,531.714,1,433.7349398
317,532,1,352.5301205
318,532.286,1,395.1807229
319,532.571,1,373.9759036
320,532.857,1,383.8554217
321,533.143,1,455.1807229
322,533.429,1,372.0481928
323,533.714,1,435.4216867
324,534,1,424.3373494
325,534.286,1,443.1325301
326,534.571,1,448.4337349
327,534.857,1,436.3855422
328,535.143,1,488.1927711
329,535.429,1,450.8433735
330,535.714,1,396.3855422
331,536,1,436.626506
332,536.286,1,481.2048193
333,536.571,1,472.2891566
334,536.857,1,491.3253012
335,537.143,1,457.5903614
336,537.429,1,447.2289157
337,537.714,1,478.0722892
338,538,1,449.6385542
339,538.286,1,471.0843373
340,538.571,1,509.8795181
341,538.857,1,500.7228916
342,539.143,1,528.9156627
343,539.429,1,546.2650602
344,539.714,1,548.9156627
345,540,1,546.2650602
346,540.286,1,506.0240964
347,540.571,1,530.1204819
348,540.857,1,533.9759036
349,541.143,1,563.1325301
350,541.429,1,561.4457831
351,541.714,1,508.1927711
352,542,1,503.6144578
353,542.286,1,551.3253012
354,542.571,1,533.9759036
355,542.857,1,515.6626506
356,543.143,1,494.6987952
357,543.429,1,513.0120482
358,543.714,1,556.626506
359,544,1,575.6626506
360,544.286,1,568.9156627
361,544.571,1,552.7710843
362,544.857,1,492.5301205
363,545.143,1,586.9879518
364,545.429,1,550.6024096
365,545.714,1,554.6987952
366,546,1,533.253012
367,546.286,1,559.0361446
368,546.571,1,559.5180723
369,546.857,1,520.4819277
370,547.143,1,569.1566265
371,547.429,1,525.3012048
372,547.714,1,524.3373494
373,548,1,500.2409639
374,548.286,1,533.9759036
375,548.571,1,546.0240964
376,548.857,1,497.5903614
377,549.143,1,484.0963855
378,549.429,1,406.2650602
379,549.714,1,468.9156627
380,550,1,473.253012
381,550.313,1,457.5903614
382,550.625,1,470.3614458
383,550.938,1,451.0843373
384,551.25,1,483.8554217
385,551.563,1,452.7710843
386,551.875,1,426.2650602
387,552.188,1,389.1566265
388,552.5,1,447.7108434
389,552.813,1,390.8433735
390,553.125,1,406.746988
391,553.438,1,414.6987952
392,553.75,1,427.7108434
393,554.063,1,401.686747
394,554.375,1,382.4096386
395,554.688,1,357.3493976
396,555,1,342.6506024
397,555.313,1,325.7831325
398,555.625,1,308.1927711
399,555.938,1,353.0120482
400,556.25,1,359.0361446
401,556.563,1,350.3614458
402,556.875,1,306.5060241
403,557.188,1,313.253012
404,557.5,1,306.0240964
405,557.813,1,238.313253
406,558.125,1,273.7349398
407,558.438,1,246.9879518
408,558.75,1,267.2289157
409,559.063,1,212.2891566
410,559.375,1,232.7710843
411,559.688,1,209.3975904
412,560,1,244.0963855
413,560.294,1,230.1204819
414,560.588,1,206.5060241
415,560.882,1,195.9036145
416,561.177,1,210.1204819
417,561.471,1,179.2771084
418,561.765,1,166.746988
419,562.059,1,202.8915663
420,562.353,1,198.0722892
421,562.647,1,171.0843373
422,562.941,1,155.6626506
423,563.235,1,148.6746988
424,563.529,1,174.2168675
425,563.824,1,169.8795181
426,564.118,1,137.5903614
427,564.412,1,137.8313253
428,564.706,1,201.4457831
429,565,1,106.2650602
430,565.294,1,160.7228916
431,565.588,1,127.4698795
432,565.882,1,144.8192771
433,566.177,1,144.0963855
434,566.471,1,105.060241
435,566.765,1,115.1807229
436,567.059,1,79.75903614
437,567.353,1,87.46987952
438,567.647,1,129.8795181
439,567.941,1,93.4939759
440,568.235,1,128.1927711
441,568.529,1,58.07228916
442,568.824,1,94.45783133
443,569.118,1,105.7831325
444,569.412,1,94.45783133
445,569.706,1,89.63855422
446,570,1,81.20481928
447,570.27,1,48.19277108
448,570.541,1,65.06024096
449,570.811,1,89.39759036
450,571.081,1,83.61445783
451,571.351,1,56.86746988
452,571.622,1,116.8674699
453,571.892,1,28.43373494
454,572.162,1,64.57831325
455,572.432,1,40.72289157
456,572.703,1,32.77108434
457,572.973,1,50.60240964
458,573.243,1,6.987951807
459,573.514,1,33.01204819
460,573.784,1,35.90361446
461,574.054,1,38.55421687
462,574.324,1,45.78313253
463,574.595,1,21.20481928
464,574.865,1,72.28915663
465,575.135,1,20.72289157
466,575.405,1,36.62650602
467,575.676,1,48.91566265
468,575.946,1,20.24096386
469,576.216,1,40.72289157
470,576.487,1,52.04819277
471,576.757,1,82.1686747
472,577.027,1,70.84337349
473,577.297,1,65.54216867
474,577.568,1,51.80722892
475,577.838,1,43.61445783
476,578.108,1,88.6746988
477,578.378,1,34.21686747
478,578.649,1,54.21686747
479,578.919,1,66.74698795
480,579.189,1,58.07228916
481,579.46,1,75.90361446
482,579.73,1,73.73493976
483,580,1,54.93975904
484,580.323,1,52.04819277
485,580.645,1,34.93975904
486,580.968,1,31.3253012
487,581.29,1,82.65060241
488,581.613,1,73.01204819
489,581.936,1,40.24096386
490,582.258,1,37.10843373
491,582.581,1,58.79518072
492,582.903,1,63.37349398
493,583.226,1,55.18072289
494,583.548,1,33.25301205
495,583.871,1,0
496,584.194,1,34.21686747
497,584.516,1,33.73493976
498,584.839,1,20
499,585.161,1,70.60240964
500,585.484,1,36.62650602
501,585.807,1,28.6746988
502,586.129,1,18.07228916
503,586.452,1,39.27710843
504,586.774,1,22.65060241
505,587.097,1,9.156626506
506,587.419,1,24.09638554
507,587.742,1,27.46987952
508,588.065,1,53.97590361
509,588.387,1,45.54216867
510,588.71,1,23.13253012
511,589.032,1,65.78313253
512,589.355,1,54.45783133
513,589.677,1,42.65060241
514,590,1,35.42168675
515,590.263,1,33.25301205
516,590.526,1,80
517,590.79,1,43.85542169
518,591.053,1,102.1686747
519,591.316,1,80
520,591.579,1,113.9759036
521,591.842,1,138.7951807
522,592.105,1,83.85542169
523,592.368,1,106.0240964
524,592.632,1,126.2650602
525,592.895,1,147.7108434
526,593.158,1,117.5903614
527,593.421,1,143.373494
528,593.684,1,181.9277108
529,593.947,1,199.0361446
530,594.211,1,211.5662651
531,594.474,1,204.5783133
532,594.737,1,205.3012048
533,595,1,221.686747
534,595.263,1,195.1807229
535,595.526,1,234.2168675
536,595.79,1,221.2048193
537,596.053,1,250.6024096
538,596.316,1,220
539,596.579,1,265.5421687
540,596.842,1,290.1204819
541,597.105,1,304.5783133
542,597.368,1,276.8674699
543,597.632,1,275.4216867
544,597.895,1,281.4457831
545,598.158,1,328.6746988
546,598.421,1,279.5180723
547,598.684,1,273.0120482
548,598.947,1,298.7951807
549,599.211,1,308.1927711
550,599.474,1,345.3012048
551,599.737,1,291.5662651
552,600,1,326.2650602
553,600.286,1,268.4337349
554,600.571,1,290.1204819
555,600.857,1,317.1084337
556,601.143,1,294.6987952
557,601.429,1,367.4698795
558,601.714,1,270.3614458
559,602,1,332.0481928
560,602.286,1,395.1807229
561,602.571,1,323.373494
562,602.857,1,333.4939759
563,603.143,1,373.9759036
564,603.429,1,331.5662651
565,603.714,1,340.2409639
566,604,1,375.9036145
567,604.286,1,420.7228916
568,604.571,1,386.9879518
569,604.857,1,387.4698795
570,605.143,1,363.6144578
571,605.429,1,362.4096386
572,605.714,1,372.7710843
573,606,1,319.2771084
574,606.286,1,300.9638554
575,606.571,1,322.4096386
576,606.857,1,305.5421687
577,607.143,1,349.8795181
578,607.429,1,316.8674699
579,607.714,1,361.9277108
580,608,1,310.3614458
581,608.286,1,343.373494
582,608.571,1,270.8433735
583,608.857,1,328.4337349
584,609.143,1,299.2771084
585,609.429,1,266.746988
586,609.714,1,260.2409639
587,610,1,269.8795181
588,610.294,1,287.2289157
589,610.588,1,236.1445783
590,610.882,1,253.4939759
591,611.177,1,273.0120482
592,611.471,1,240.4819277
593,611.765,1,247.7108434
594,612.059,1,209.3975904
595,612.353,1,233.4939759
596,612.647,1,187.4698795
597,612.941,1,141.686747
598,613.235,1,176.3855422
599,613.529,1,216.626506
600,613.824,1,173.4939759
601,614.118,1,168.6746988
602,614.412,1,146.2650602
603,614.706,1,146.0240964
604,615,1,163.8554217
605,615.294,1,147.2289157
606,615.588,1,123.8554217
607,615.882,1,148.4337349
608,616.177,1,145.3012048
609,616.471,1,134.4578313
610,616.765,1,111.8072289
611,617.059,1,154.2168675
612,617.353,1,129.6385542
613,617.647,1,71.56626506
614,617.941,1,105.3012048
615,618.235,1,99.27710843
616,618.529,1,119.5180723
617,618.824,1,121.9277108
618,619.118,1,63.61445783
619,619.412,1,91.3253012
620,619.706,1,101.2048193
621,620,1,77.10843373
622,620.238,1,87.46987952
623,620.476,1,85.30120482
624,620.714,1,95.18072289
625,620.952,1,106.9879518
626,621.191,1,93.73493976
627,621.429,1,79.03614458
628,621.667,1,102.6506024
629,621.905,1,97.8313253
630,622.143,1,86.74698795
631,622.381,1,115.6626506
632,622.619,1,67.71084337
633,622.857,1,74.21686747
634,623.095,1,55.90361446
635,623.333,1,92.53012048
636,623.571,1,104.3373494
637,623.81,1,93.01204819
638,624.048,1,111.8072289
639,624.286,1,94.93975904
640,624.524,1,99.03614458
641,624.762,1,96.86746988
642,625,1,76.14457831
643,625.238,1,67.46987952
644,625.476,1,82.1686747
645,625.714,1,60.96385542
646,625.952,1,73.01204819
647,626.191,1,114.939759
648,626.429,1,90.36144578
649,626.667,1,95.18072289
650,626.905,1,86.26506024
651,627.143,1,50.60240964
652,627.381,1,79.03614458
653,627.619,1,68.6746988
654,627.857,1,79.03614458
655,628.095,1,62.1686747
656,628.333,1,69.15662651
657,628.571,1,75.18072289
658,628.81,1,76.14457831
659,629.048,1,110.8433735
660,629.286,1,93.73493976
661,629.524,1,85.54216867
662,629.762,1,95.18072289
663,630,1,64.57831325
664,630.323,1,90.60240964
665,630.645,1,79.75903614
666,630.968,1,76.62650602
667,631.29,1,101.2048193
668,631.613,1,93.01204819
669,631.936,1,74.21686747
670,632.258,1,86.74698795
671,632.581,1,102.1686747
672,632.903,1,68.43373494
673,633.226,1,74.93975904
674,633.548,1,93.97590361
675,633.871,1,61.68674699
676,634.194,1,87.71084337
677,634.516,1,64.81927711
678,634.839,1,87.95180723
679,635.161,1,110.1204819
680,635.484,1,94.69879518
681,635.807,1,83.85542169
682,636.129,1,41.92771084
683,636.452,1,75.6626506
684,636.774,1,115.6626506
685,637.097,1,65.06024096
686,637.419,1,135.9036145
687,637.742,1,61.20481928
688,638.065,1,102.1686747
689,638.387,1,81.92771084
690,638.71,1,86.98795181
691,639.032,1,115.6626506
692,639.355,1,64.81927711
693,639.677,1,58.79518072
694,640,1,90.12048193
695,640.27,1,104.8192771
696,640.541,1,108.9156627
697,640.811,1,57.8313253
698,641.081,1,107.9518072
699,641.351,1,82.89156627
700,641.622,1,95.42168675
701,641.892,1,77.10843373
702,642.162,1,64.09638554
703,642.432,1,87.71084337
704,642.703,1,90.12048193
705,642.973,1,121.4457831
706,643.243,1,79.03614458
707,643.514,1,89.15662651
708,643.784,1,128.6746988
709,644.054,1,65.78313253
710,644.324,1,114.4578313
711,644.595,1,79.27710843
712,644.865,1,98.55421687
713,645.135,1,68.91566265
714,645.405,1,43.61445783
715,645.676,1,91.3253012
716,645.946,1,120.9638554
717,646.216,1,87.95180723
718,646.487,1,116.1445783
719,646.757,1,86.5060241
720,647.027,1,105.3012048
721,647.297,1,99.75903614
722,647.568,1,101.686747
723,647.838,1,84.09638554
724,648.108,1,76.38554217
725,648.378,1,81.20481928
726,648.649,1,80
727,648.919,1,111.8072289
728,649.189,1,109.6385542
729,649.46,1,96.86746988
730,649.73,1,67.46987952
731,650,1,57.8313253
732,650.294,1,89.63855422
733,650.588,1,73.4939759
734,650.882,1,106.746988
735,651.177,1,67.22891566
736,651.471,1,66.98795181
737,651.765,1,120
738,652.059,1,74.69879518
739,652.353,1,84.3373494
740,652.647,1,119.0361446
741,652.941,1,65.54216867
742,653.235,1,90.12048193
743,653.529,1,111.8072289
744,653.824,1,94.69879518
745,654.118,1,83.85542169
746,654.412,1,97.34939759
747,654.706,1,95.18072289
748,655,1,101.2048193
749,655.294,1,101.2048193
750,655.588,1,76.14457831
751,655.882,1,53.97590361
752,656.177,1,82.1686747
753,656.471,1,99.51807229
754,656.765,1,87.22891566
755,657.059,1,116.1445783
756,657.353,1,64.09638554
757,657.647,1,78.07228916
758,657.941,1,99.27710843
759,658.235,1,106.5060241
760,658.529,1,81.44578313
761,658.824,1,75.6626506
762,659.118,1,56.62650602
763,659.412,1,67.22891566
764,659.706,1,131.8072289
765,660,1,81.92771084
766,660.303,1,87.71084337
767,660.606,1,125.7831325
768,660.909,1,58.79518072
769,661.212,1,103.8554217
770,661.515,1,62.65060241
771,661.818,1,93.01204819
772,662.121,1,100.2409639
773,662.424,1,44.81927711
774,662.727,1,94.45783133
775,663.03,1,88.19277108
776,663.333,1,109.3975904
777,663.636,1,95.90361446
778,663.939,1,74.69879518
779,664.242,1,83.37349398
780,664.546,1,64.57831325
781,664.849,1,80.24096386
782,665.152,1,68.43373494
783,665.455,1,83.37349398
784,665.758,1,91.56626506
785,666.061,1,92.53012048
786,666.364,1,83.85542169
787,666.667,1,93.73493976
788,666.97,1,105.3012048
789,667.273,1,83.85542169
790,667.576,1,54.45783133
791,667.879,1,120
792,668.182,1,49.39759036
793,668.485,1,74.45783133
794,668.788,1,80.48192771
795,669.091,1,86.74698795
796,669.394,1,119.7590361
797,669.697,1,95.18072289
798,670,1,101.9277108
799,670.313,1,85.06024096
800,670.625,1,84.81927711
801,670.938,1,104.0963855
802,671.25,1,54.21686747
803,671.563,1,122.1686747
804,671.875,1,83.61445783
805,672.188,1,97.8313253
806,672.5,1,67.95180723
807,672.813,1,93.25301205
808,673.125,1,129.6385542
809,673.438,1,77.34939759
810,673.75,1,56.38554217
811,674.063,1,74.21686747
812,674.375,1,99.51807229
813,674.688,1,97.34939759
814,675,1,74.45783133
815,675.313,1,101.686747
816,675.625,1,94.93975904
817,675.938,1,108.9156627
818,676.25,1,75.90361446
819,676.563,1,93.97590361
820,676.875,1,102.4096386
821,677.188,1,92.28915663
822,677.5,1,110.1204819
823,677.813,1,108.9156627
824,678.125,1,83.85542169
825,678.438,1,117.1084337
826,678.75,1,65.54216867
827,679.063,1,147.9518072
828,679.375,1,97.8313253
829,679.688,1,80.24096386
830,680,1,77.10843373
831,680.4,1,59.27710843
832,680.8,1,99.27710843
833,681.2,1,113.9759036
834,681.6,1,77.59036145
835,682,1,90.60240964
836,682.4,1,118.0722892
837,682.8,1,94.69879518
838,683.2,1,81.20481928
839,683.6,1,126.9879518
840,684,1,70.36144578
841,684.4,1,76.86746988
842,684.8,1,58.07228916
843,685.2,1,74.69879518
844,685.6,1,93.73493976
845,686,1,97.10843373
846,686.4,1,84.81927711
847,686.8,1,80.24096386
848,687.2,1,60.48192771
849,687.6,1,79.03614458
850,688,1,50.60240964
851,688.4,1,69.15662651
852,688.8,1,66.74698795
853,689.2,1,54.93975904
854,689.6,1,72.28915663
855,690,1,77.34939759
856,690.286,1,61.20481928
857,690.571,1,77.34939759
858,690.857,1,44.3373494
859,691.143,1,43.37349398
860,691.429,1,47.22891566
861,691.714,1,50.36144578
862,692,1,0.240963855
863,692.286,1,62.65060241
864,692.571,1,38.55421687
865,692.857,1,47.22891566
866,693.143,1,34.69879518
867,693.429,1,40
868,693.714,1,47.71084337
869,694,1,6.265060241
870,694.286,1,49.39759036
871,694.571,1,29.63855422
872,694.857,1,58.31325301
873,695.143,1,44.57831325
874,695.429,1,25.54216867
875,695.714,1,71.80722892
876,696,1,80
877,696.286,1,53.01204819
878,696.571,1,52.53012048
879,696.857,1,47.95180723
880,697.143,1,50.60240964
881,697.429,1,87.22891566
882,697.714,1,64.81927711
883,698,1,92.77108434
884,698.286,1,86.5060241
885,698.571,1,66.5060241
886,698.857,1,53.01204819
887,699.143,1,100.7228916
888,699.429,1,86.74698795
889,699.714,1,56.86746988
890,700,1,53.4939759
891,700.294,1,71.3253012
892,700.588,1,88.6746988
893,700.882,1,93.25301205
894,701.177,1,100
895,701.471,1,102.6506024
896,701.765,1,105.060241
897,702.059,1,75.18072289
898,702.353,1,81.92771084
899,702.647,1,99.27710843
900,702.941,1,94.21686747
901,703.235,1,75.42168675
902,703.529,1,101.2048193
903,703.824,1,102.1686747
904,704.118,1,92.53012048
905,704.412,1,123.1325301
906,704.706,1,80
907,705,1,60
908,705.294,1,116.626506
909,705.588,1,70.36144578
910,705.882,1,65.54216867
911,706.177,1,71.80722892
912,706.471,1,98.79518072
913,706.765,1,105.060241
914,707.059,1,89.63855422
915,707.353,1,116.1445783
916,707.647,1,85.78313253
917,707.941,1,57.8313253
918,708.235,1,94.93975904
919,708.529,1,90.60240964
920,708.824,1,134.2168675
921,709.118,1,63.61445783
922,709.412,1,86.98795181
923,709.706,1,97.8313253
924,710,1,100.9638554
925,710.313,1,124.3373494
926,710.625,1,109.3975904
927,710.938,1,94.45783133
928,711.25,1,80
929,711.563,1,127.7108434
930,711.875,1,96.38554217
931,712.188,1,82.89156627
932,712.5,1,154.4578313
933,712.813,1,88.19277108
934,713.125,1,107.9518072
935,713.438,1,106.746988
936,713.75,1,114.4578313
937,714.063,1,124.5783133
938,714.375,1,101.2048193
939,714.688,1,94.45783133
940,715,1,125.3012048
941,715.313,1,110.8433735
942,715.625,1,133.253012
943,715.938,1,88.91566265
944,716.25,1,149.8795181
945,716.563,1,91.3253012
946,716.875,1,116.1445783
947,717.188,1,88.19277108
948,717.5,1,70.60240964
949,717.813,1,100.4819277
950,718.125,1,123.8554217
951,718.438,1,112.2891566
952,718.75,1,122.4096386
953,719.063,1,97.8313253
954,719.375,1,116.8674699
955,719.688,1,111.8072289
956,720,1,141.2048193
957,720.294,1,104.5783133
958,720.588,1,94.93975904
959,720.882,1,110.1204819
960,721.177,1,97.34939759
961,721.471,1,135.4216867
962,721.765,1,110.3614458
963,722.059,1,124.5783133
964,722.353,1,129.1566265
965,722.647,1,81.44578313
966,722.941,1,110.8433735
967,723.235,1,78.31325301
968,723.529,1,119.0361446
969,723.824,1,87.22891566
970,724.118,1,71.80722892
971,724.412,1,111.0843373
972,724.706,1,103.8554217
973,725,1,89.63855422
974,725.294,1,135.9036145
975,725.588,1,99.51807229
976,725.882,1,128.1927711
977,726.177,1,109.3975904
978,726.471,1,97.10843373
979,726.765,1,97.59036145
980,727.059,1,122.4096386
981,727.353,1,89.15662651
982,727.647,1,90.60240964
983,727.941,1,133.0120482
984,728.235,1,100.2409639
985,728.529,1,119.0361446
986,728.824,1,96.38554217
987,729.118,1,100.2409639
988,729.412,1,119.5180723
989,729.706,1,88.91566265
990,730,1,110.3614458
991,730.25,1,81.20481928
992,730.5,1,100.9638554
993,730.75,1,120.2409639
994,731,1,90.12048193
995,731.25,1,104.0963855
996,731.5,1,106.2650602
997,731.75,1,78.55421687
998,732,1,83.85542169
999,732.25,1,126.746988
1000,732.5,1,118.313253
1001,732.75,1,110.3614458
1002,733,1,78.07228916
1003,733.25,1,85.30120482
1004,733.5,1,99.27710843
1005,733.75,1,130.3614458
1006,734,1,100.7228916
1007,734.25,1,81.68674699
1008,734.5,1,91.08433735
1009,734.75,1,95.42168675
1010,735,1,110.3614458
1011,735.25,1,140.9638554
1012,735.5,1,114.6987952
1013,735.75,1,95.18072289
1014,736,1,89.15662651
1015,736.25,1,109.3975904
